Record ID,Store Name,Store Street Address,Additional Address,City,State,Zip Code,Zip4,County,Store Type,Latitude,Longitude,Incentive Program,Grantee Name
1125028,7 Eleven 32641A,2178 Norwich New London Tpke,,Uncasville,CT,6382,1335,SOUTHEASTERN CT,Convenience Store,41.483913,-72.099991,,
1597565,Best In Fresh Foods,601 Norwich New London Tpke,,Uncasville,CT,6382,2122,NEW LONDON,Grocery Store,41.441757,-72.104279,,
907064,CVS Pharmacy 2839,2005 Norwich New London Tpke,,Uncasville,CT,6382,1369,NEW LONDON,Other,41.47966,-72.099304,,
1129203,Dollar General 14764,855 Route 32,,Uncasville,CT,6382,1917,NEW LONDON,Other,41.448532,-72.105591,,
1509152,Dollar General 23948,1981 Route 32,,Uncasville,CT,6382,1328,NEW LONDON,Other,41.478748,-72.099426,,
1343109,Henny Penny-UNCASVILLE 53,2210 Norwich New London Tpke,,Uncasville,CT,6382,1335,NEW LONDON,Convenience Store,41.484917,-72.09996,,
933402,Walgreens 19888,MIDWAY S/C  ROUTE 32,,UNCASVILLE,CT,6353,,NEW LONDON,Other,41.449329,-72.129921,,
1400036,Mon Soleil Market Garden,558 Buckley Hwy,,Union,CT,6076,4932,TOLLAND,Farmers and Markets,41.963272,-72.21946,,
1515292,Annpurna Indian Farmers Market,6 Park Pond Pl,,Unionville,CT,6085,1130,HARTFORD,Other,41.757477,-72.882614,,
302405,CVS PHARMACY  953,45 S Main St,,Unionville,CT,6085,1278,HARTFORD,Other,41.75647,-72.886719,,
1508841,DOLLARTREE 9132,5 Mill St,,Unionville,CT,6085,1019,HARTFORD,Other,41.756424,-72.887505,,
867200,Stop & Shop 686,1799 Farmington Ave,,Unionville,CT,6085,,HARTFORD,Supermarket,41.756699,-72.882835,,
1574545,Unionville Grocery Llc,70 S Main St,,Unionville,CT,6085,1253,HARTFORD,Convenience Store,41.755417,-72.887054,,
867237,ALDI 73043,360 Talcottville Rd,,Vernon,CT,6066,,TOLLAND,Supermarket,41.842388,-72.488464,,
1257116,Cumberland Farms 4764,343 Hartford Tpke,,Vernon,CT,6066,4718,TOLLAND,Convenience Store,41.827278,-72.489128,,
1552821,C V Mart,1237 Hartford Turnpike,,Vernon,CT,6066,,TOLLAND,Convenience Store,41.858234,-72.435722,,
511770,CVS PHARMACY  231,142 Talcottville Rd,,Vernon,CT,6066,4705,TOLLAND,Other,41.830856,-72.494606,,
1290366,Dollar Genral 17811,1188 Hartford Tpke,,Vernon,CT,6066,4550,TOLLAND,Other,41.855083,-72.441002,,
1422082,Ocean State Job Lot 334,295 Hartford Turnpike,,Vernon,CT,6066,,TOLLAND,Other,41.828438,-72.491211,,
574380,Stop & Shop 613,10 Pitkin Rd,,Vernon,CT,6066,4709,TOLLAND,Supermarket,41.83028,-72.494728,,
1421013,1302 Hartford Turnpike Llc,1302 Hartford Tpke,,Vernon Rockville,CT,6066,4514,TOLLAND,Convenience Store,41.859417,-72.431664,,
792057,7-Eleven 15123A,903 Hartford Tpke,,Vernon Rockville,CT,6066,4486,TOLLAND,Convenience Store,41.846172,-72.453987,,
376497,7-ELEVEN 22399C,180 Union St,,Vernon Rockville,CT,6066,3020,TOLLAND,Convenience Store,41.868519,-72.464333,,
1483471,7-heaven Deli Mart Llc,60 School St,,Vernon Rockville,CT,6066,3247,TOLLAND,Convenience Store,41.868847,-72.444473,,
1471194,BD Food Mart,81 Union St,,Vernon Rockville,CT,6066,3130,TOLLAND,Convenience Store,41.8671,-72.45385,,
1607052,Bogners On 30,1084 Hartford Tpke,,Vernon Rockville,CT,6066,4413,TOLLAND,Supermarket,41.852444,-72.444496,,
1107207,Cumberland Farms 4755,333 Talcottville Rd,,Vernon Rockville,CT,6066,4054,TOLLAND,Convenience Store,41.841095,-72.48941,,
639223,CVS PHARMACY 2109,22 Windsor Ave,,Vernon Rockville,CT,6066,2439,TOLLAND,Other,41.867729,-72.467117,,
1141557,Dollar General 15057,426 Talcottville Rd,,Vernon Rockville,CT,6066,4017,TOLLAND,Other,41.845627,-72.486343,,
1579424,Dollar General 25361,38 E Main St,,Vernon Rockville,CT,6066,3206,TOLLAND,Other,41.867313,-72.446762,,
864296,Dollar Tree 3595,35 Talcottville Rd,,Vernon Rockville,CT,6066,5261,TOLLAND,Other,41.826424,-72.497032,,
906382,Family Dollar Store 4310,42 Windsor Ave,,Vernon Rockville,CT,6066,2438,TOLLAND,Other,41.867023,-72.468987,,
749686,Fas Mart 308,506 Talcottville Rd,,Vernon Rockville,CT,6066,4019,TOLLAND,Convenience Store,41.849762,-72.483414,,
1410422,Krauszers Food Stores,73 East St,,Vernon Rockville,CT,6066,3845,TOLLAND,Convenience Store,41.860802,-72.431389,,
1384320,Maganti Oil Energy Inc,520 Talcottville Rd,,Vernon Rockville,CT,6066,2310,TOLLAND,Convenience Store,41.85099,-72.483337,,
1508662,Nur 4 Corp,75 Talcottville Rd,,Vernon Rockville,CT,6066,4703,TOLLAND,Convenience Store,41.828049,-72.496826,,
1575878,Rockville Corner Market,20 E Main St,,Vernon Rockville,CT,6066,3255,TOLLAND,Convenience Store,41.866611,-72.44783,,
1394135,Shoprite Of Tri-city Plaza 350,35 Talcottville Rd,,Vernon Rockville,CT,6066,5261,TOLLAND,Super Store,41.827274,-72.497467,,
1500074,Spice Town,378 Kelly Rd,,Vernon Rockville,CT,6066,3900,TOLLAND,Grocery Store,41.824848,-72.499146,,
943893,Stop & Shop 2614,50 Windsorville Rd,,Vernon Rockville,CT,6066,2385,TOLLAND,Supermarket,41.865036,-72.481277,,
1571133,Twinsbrothers3 Llc,24 West St,,Vernon Rockville,CT,6066,3038,TOLLAND,Convenience Store,41.868179,-72.465141,,
1603884,Vernon Farmers Market,120 South St,,Vernon Rockville,CT,6066,4404,TOLLAND,Farmers and Markets,41.859352,-72.444283,,
1521663,Vernon Grill Llc 1,41 Windsor Ave,,Vernon Rockville,CT,6066,2433,TOLLAND,Convenience Store,41.866322,-72.469719,,
773094,Walgreens 01977,188 Union St,,Vernon Rockville,CT,6066,2429,TOLLAND,Other,41.868511,-72.465034,,
900599,Walgreens 06992,529 Talcottville Rd,,Vernon Rockville,CT,6066,2311,TOLLAND,Other,41.85067,-72.483925,,
710954,SUNNY'S SUPERMARKET,129 Main St,,Voluntown,CT,6384,,NEW LONDON,Grocery Store,41.573044,-71.868118,,
1482825,A8 Market Llc,970 N Colony Rd,,Wallingford,CT,6492,1880,NEW HAVEN,Grocery Store,41.487621,-72.808067,,
1373833,Al Aqsa Grocery & Halal Meat,1207 S Broad St,,Wallingford,CT,6492,1714,NEW HAVEN,Grocery Store,41.504253,-72.810966,,
456948,ALDI 73060,1248 S Broad St,,Wallingford,CT,6492,1715,NEW HAVEN,Supermarket,41.506008,-72.80986,,
1193467,Big Lots 1489,968 N Colony Rd,,Wallingford,CT,6492,1818,NEW HAVEN,Other,41.488049,-72.809586,,
882786,BJ's Wholesale Club 173,1046 N Colony Rd,,Wallingford,CT,6492,1764,NEW HAVEN,Super Store,41.493443,-72.809364,,
1442556,Corner Market,156 Center St,,Wallingford,CT,6492,4114,NEW HAVEN,Convenience Store,41.455593,-72.821304,,
1242772,Ct Natural Food Mart,920 S Colony Rd,,Wallingford,CT,6492,5267,NEW HAVEN,Super Store,41.435333,-72.832687,,
962472,Cumberland Farms 4768,906 N Colony Rd,,Wallingford,CT,6492,2411,NEW HAVEN,Convenience Store,41.482944,-72.809998,,
1046819,CVS Pharmacy 935,891 N Colony Rd,,Wallingford,CT,6492,2437,NEW HAVEN,Other,41.481762,-72.810425,,
849167,DOLLAR TREE 3743,1175 N Colony Rd,,Wallingford,CT,6492,1739,NEW HAVEN,Other,41.50024,-72.810371,,
804842,East Center Market,816 E Center St,,Wallingford,CT,6492,5038,NEW HAVEN,Grocery Store,41.447701,-72.802528,,
1491737,Elizabeth's Bakery,13 William St,,Wallingford,CT,6492,3625,NEW HAVEN,Specialty Store,41.45628,-72.821518,,
963084,Farmer Joes Gardens LLC  DF,109 Leigus Rd,,Wallingford,CT,6492,2517,NEW HAVEN,Farmers and Markets,41.480854,-72.777901,,
1119679,Food Bag Citgo Quik Mart 521,326 S Colony Rd,,Wallingford,CT,6492,4554,NEW HAVEN,Convenience Store,41.450199,-72.827728,,
1506065,Gulf Express,398 Center St,,Wallingford,CT,6492,4207,NEW HAVEN,Convenience Store,41.453808,-72.816338,,
1343104,Henny PennyWALLINGFORD 42,77 N Turnpike Rd,,Wallingford,CT,6492,2911,NEW HAVEN,Convenience Store,41.473442,-72.830894,,
1441779,Mexico Meat Market,850 S Colony Rd,,Wallingford,CT,6492,5260,NEW HAVEN,Grocery Store,41.436935,-72.833527,,
1529152,One Stop Mart Llc,68 N Turnpike Rd,,Wallingford,CT,6492,2930,NEW HAVEN,Convenience Store,41.473022,-72.830673,,
1509928,Quinnipiac One Stop,259 Quinnipiac St,,Wallingford,CT,6492,3547,NEW HAVEN,Convenience Store,41.456532,-72.830872,,
783942,RITE AID 576,605 N Colony Rd,,Wallingford,CT,6492,3109,NEW HAVEN,Other,41.469383,-72.81675,,
864225,Rivas Meat Market,27 South Colony Rd,,Wallingford,CT,6492,,NEW HAVEN,Grocery Store,41.439754,-72.832352,,
1539387,San Juanito Mexican Store,35 N Colony St,Ste B,Wallingford,CT,6492,3629,NEW HAVEN,Convenience Store,41.457211,-72.823593,,
378097,Shoprite of Wallingford,846 N Colony Rd,,Wallingford,CT,6492,2410,NEW HAVEN,Super Store,41.479298,-72.808739,,
1328265,Star Lite Llc,824 E Center St,Ste B,Wallingford,CT,6492,5056,NEW HAVEN,Convenience Store,41.447563,-72.802025,,
641038,Stop & Shop 638,930 N Colony Rd,,Wallingford,CT,6492,2470,NEW HAVEN,Supermarket,41.485458,-72.809631,,
1440952,Suburban Market 1,12 Hope Hill Rd,,Wallingford,CT,6492,2917,NEW HAVEN,Grocery Store,41.477688,-72.838104,,
1417249,Sunoco,810 S Colony Rd,,Wallingford,CT,6492,5130,NEW HAVEN,Convenience Store,41.438515,-72.832619,,
1521717,Teddy's Stores,1195 N Colony Rd,,Wallingford,CT,6492,1739,NEW HAVEN,Convenience Store,41.503551,-72.810989,,
1257899,Teddy's Stores,440 Main St,,Wallingford,CT,6492,2275,NEW HAVEN,Convenience Store,41.491058,-72.818398,,
1053798,Wallington Food Land,250 S Colony Rd,,Wallingford,CT,6492,4554,NEW HAVEN,Convenience Store,41.452156,-72.826607,,
497643,Walmart SUPERCENTER 2371,844 N Colony Rd,,Wallingford,CT,6492,2410,NEW HAVEN,Super Store,41.478306,-72.811707,,
1510504,Yogi Foodmart,305 Main St,,Wallingford,CT,6492,2231,NEW HAVEN,Convenience Store,41.484486,-72.824417,,
379934,Walgreens 10647,284 SOUTH COLONY RD,,WALLINGFORD,CT,6492,,NEW HAVEN,Other,41.451279,-72.82711,,
1417169,571 H&H Convenience LLC,571 Highland Ave,,Waterbury,CT,6708,3723,NEW HAVEN,Convenience Store,41.542206,-73.054062,,
1480649,7-eleven 16151d 16151,511 Cooke St,,Waterbury,CT,6710,1732,NEW HAVEN,Convenience Store,41.571686,-73.042191,,
1502449,7-Eleven 41701H,815 Hamilton Ave,,Waterbury,CT,6706,1997,NEW HAVEN,Convenience Store,41.539909,-73.020401,,
1188537,7 Eleven Store 15143B,1664 Baldwin St,,Waterbury,CT,6706,2009,NEW HAVEN,Convenience Store,41.530739,-73.036797,,
1521201,A & G Grocery,1904 E Main St,,Waterbury,CT,6705,1820,NEW HAVEN,Grocery Store,41.544426,-73.01088,,
1415129,Alaias Market,874 N Main St,,Waterbury,CT,6704,3514,NEW HAVEN,Grocery Store,41.564457,-73.030418,,
859395,ALDI 73064,464 Reidville Dr,,Waterbury,CT,6705,2650,NEW HAVEN,Supermarket,41.538635,-72.996429,,
391777,ALDI 73068,62 Chase Ave,,Waterbury,CT,6704,2301,NEW HAVEN,Supermarket,41.579212,-73.029648,,
1378544,Alltown Fresh Waterbury 501,71 Homer St,,Waterbury,CT,6704,1727,NEW HAVEN,Convenience Store,41.585884,-73.046638,,
1564922,Andres Mini Market,208 Willow St,,Waterbury,CT,6710,1943,NEW HAVEN,Convenience Store,41.563477,-73.047905,,
1379148,A & R Mini Market,362 Oakville Ave,,Waterbury,CT,6708,1228,NEW HAVEN,Convenience Store,41.580261,-73.081863,,
1562332,Ashnit Llc,449 W Main St,,Waterbury,CT,6702,1122,NEW HAVEN,Convenience Store,41.557896,-73.048637,,
1130879,Balkan Market,507 Frost Rd,,Waterbury,CT,6705,2347,NEW HAVEN,Grocery Store,41.553528,-73.000641,,
1442112,Bank Street Grocery,868 Bank St,,Waterbury,CT,6708,3832,NEW HAVEN,Convenience Store,41.545025,-73.045578,,
1476043,Bargain Food Llc,626 S Main St,,Waterbury,CT,6706,1445,NEW HAVEN,Grocery Store,41.547241,-73.03817,,
1512207,Beny Mini Market Llc,506 W Main St,,Waterbury,CT,6702,1012,NEW HAVEN,Convenience Store,41.558506,-73.049553,,
1531934,Betances Market,82 Oak St,,Waterbury,CT,6704,3841,NEW HAVEN,Convenience Store,41.559025,-73.023865,,
1528804,Big Apple Mini Mart,235 Meriden Rd,,Waterbury,CT,6705,1941,NEW HAVEN,Convenience Store,41.550659,-73.010529,,
1193468,Big Lots 5087,650 Wolcott St,,Waterbury,CT,6705,,NEW HAVEN,Other,41.559963,-73.011971,,
1564044,Bismillah Tawakal Grocery & Halal Meat,625 Wolcott St,Ste 5,Waterbury,CT,6705,1342,NEW HAVEN,Grocery Store,41.559601,-73.012955,,
881493,BJ's Wholesale Club 37,344 Reidville Dr,,Waterbury,CT,6705,2638,NEW HAVEN,Super Store,41.538757,-72.999016,,
1579125,Brass City Mini Market Deli Food Llc,195 Frost Rd,,Waterbury,CT,6705,2104,NEW HAVEN,Convenience Store,41.54784,-73.002953,,
1548419,Brooklyn Mini Market,90 Congress Ave,,Waterbury,CT,6708,3845,NEW HAVEN,Convenience Store,41.545223,-73.04821,,
1513689,Bucks Hill Grocery,846 Boyden St,,Waterbury,CT,6704,1522,NEW HAVEN,Convenience Store,41.595196,-73.030563,,
1446319,C & G Convenience,595 N Main St,,Waterbury,CT,6704,3507,NEW HAVEN,Convenience Store,41.561802,-73.033859,,
1452737,Checkers Convenience & Deli,496 Frost Rd,,Waterbury,CT,6705,2304,NEW HAVEN,Convenience Store,41.553024,-73.000031,,
1156274,City Food Group Inc/Cherry Valley Market Place,155 Thomaston Ave,,Waterbury,CT,6702,1020,NEW HAVEN,Super Store,41.561764,-73.053688,,
1171676,City Gas & Grocery Llc,1439 Baldwin St,,Waterbury,CT,6706,2002,NEW HAVEN,Convenience Store,41.533459,-73.034645,,
1290425,Clean And Friendly Llc,1351 N Main St,,Waterbury,CT,6704,3131,NEW HAVEN,Convenience Store,41.569569,-73.025978,,
1466346,Colonial Deli Market,103 Colonial Ave,,Waterbury,CT,6704,1411,NEW HAVEN,Convenience Store,41.585487,-73.056381,,
1368802,Compare Foods Supermarket,1954 Baldwin St,,Waterbury,CT,6706,2044,NEW HAVEN,Grocery Store,41.527168,-73.038307,,
1156070,Congress Grocery LLC,113 Congress Ave,,Waterbury,CT,6708,3884,NEW HAVEN,Grocery Store,41.545017,-73.048737,,
780697,CORNER GROCERY,423 Willow St,,Waterbury,CT,6710,1526,NEW HAVEN,Convenience Store,41.56913,-73.048737,,
923649,Costco Wholesale 0313,3600 E Main St,,Waterbury,CT,6705,3851,NEW HAVEN,Super Store,41.5429,-72.971092,,
1375763,Ct Halal Live Poultry Inc.,113 Homer St,,Waterbury,CT,6704,1728,NEW HAVEN,Specialty Store,41.585865,-73.045944,,
1259774,Cumberland Farms 4765,1359 Thomaston Ave,,Waterbury,CT,6704,1714,NEW HAVEN,Convenience Store,41.584866,-73.048798,,
901120,Cumberland Farms 4773,1481 Watertown Ave,,Waterbury,CT,6708,1324,NEW HAVEN,Convenience Store,41.582382,-73.072655,,
292500,CVS PHARMACY  1151,464 Reidville Dr,,Waterbury,CT,6705,2650,NEW HAVEN,Other,41.539341,-72.997421,,
678163,CVS PHARMACY 1960,1279 W Main St,,Waterbury,CT,6708,3101,NEW HAVEN,Other,41.551907,-73.064491,,
361565,CVS PHARMACY  2140,526 Meriden Rd,,Waterbury,CT,6705,2217,NEW HAVEN,Other,41.552395,-73.001877,,
718428,CVS PHARMACY  2388,2000 N Main St,,Waterbury,CT,6704,2364,NEW HAVEN,Other,41.577709,-73.027412,,
1238762,Dairy Mart Llc,232 Bradley Ave,,Waterbury,CT,6708,4400,NEW HAVEN,Convenience Store,41.533115,-73.059204,,
1182146,Deli Shop Grocery Llc,140 Walnut St,,Waterbury,CT,6704,4032,NEW HAVEN,Convenience Store,41.556641,-73.029274,,
1566229,Dlc Supermarket Llc/Pueblo Supermarket,49 Willow St,,Waterbury,CT,6710,2002,NEW HAVEN,Supermarket,41.559185,-73.047081,,
1047209,Dollar General 13691,1630 Watertown Ave,,Waterbury,CT,6708,1118,NEW HAVEN,Other,41.584679,-73.075668,,
1217969,Dollar General 16167,100 Piedmont St,,Waterbury,CT,6706,1728,NEW HAVEN,Other,41.536022,-73.034218,,
1293018,Dollar General 17891,355 Fairfield Ave,,Waterbury,CT,6708,4062,NEW HAVEN,Other,41.535255,-73.061684,,
1327703,DOLLAR GENERAL 18763,2988 E Main St,,Waterbury,CT,6705,3422,NEW HAVEN,Other,41.545303,-72.987099,,
1330207,DOLLAR GENERAL 19030,40 Cherry St,,Waterbury,CT,6702,1617,NEW HAVEN,Other,41.55537,-73.03421,,
1447762,Dollar General 22479,1005 Chase Pkwy,,Waterbury,CT,6708,2904,NEW HAVEN,Other,41.542698,-73.07901,,
1487800,Dollar General 23959,1261 Meriden Rd,,Waterbury,CT,6705,3637,NEW HAVEN,Other,41.554218,-72.977348,,
775002,DOLLAR TREE 1396,650 Wolcott St,Ste. 70,Waterbury,CT,6705,,NEW HAVEN,Other,41.558071,-73.010696,,
959469,Dollar Tree 4389,174 Chase Ave,,Waterbury,CT,6704,2245,NEW HAVEN,Other,41.580273,-73.03196,,
1223221,Dollar Zone of Waterburry 11,950 Wolcott St,,Waterbury,CT,6705,1300,NEW HAVEN,Convenience Store,41.566944,-73.007568,,
1315271,Dream Food Mart,284 Colonial Ave,,Waterbury,CT,6704,1308,NEW HAVEN,Grocery Store,41.587158,-73.060928,,
1061892,Dunya International Market Llc,584 Plank Rd,,Waterbury,CT,6705,2621,NEW HAVEN,Grocery Store,41.540138,-72.997925,,
1517464,Duran Market,722 E Main St,,Waterbury,CT,6702,1739,NEW HAVEN,Grocery Store,41.55349,-73.028152,,
1470906,Elias Food Mart Llc,407 Watertown Ave,,Waterbury,CT,6708,2204,NEW HAVEN,Convenience Store,41.564857,-73.059738,,
1268085,El Patio Grocery,1651 E Main St,,Waterbury,CT,6705,1002,NEW HAVEN,Convenience Store,41.54615,-73.014709,,
1317504,Eshal Llc,974 Meriden Rd,,Waterbury,CT,6705,3132,NEW HAVEN,Convenience Store,41.552364,-72.987724,,
1575682,European Food Products,481 Wolcott St,#F,Waterbury,CT,6705,1247,NEW HAVEN,Grocery Store,41.555817,-73.015015,,
1098486,Family Dollar 10421,91 Cooke St,,Waterbury,CT,6710,2305,NEW HAVEN,Other,41.561035,-73.038628,,
1379918,Family Dollar 12460,1805 N Main St,,Waterbury,CT,6704,2774,NEW HAVEN,Other,41.575294,-73.026505,,
906454,Family Dollar Store 2434,625 Wolcott St,Ste 1,Waterbury,CT,6705,1342,NEW HAVEN,Other,41.559395,-73.01226,,
906476,Family Dollar Store 4385,25 S Main St,,Waterbury,CT,6706,1011,NEW HAVEN,Other,41.555367,-73.040634,,
906478,Family Dollar Store 5128,90 Store Ave,,Waterbury,CT,6705,1429,NEW HAVEN,Other,41.551842,-73.010216,,
889509,Farmers' Market on The Green,324 Mill St,,Waterbury,CT,6706,1213,NEW HAVEN,Farmers and Markets,41.548168,-73.036446,,
749689,Fas Mart 307,1030 Hamilton Ave,Ste 2,Waterbury,CT,6706,2398,NEW HAVEN,Convenience Store,41.536827,-73.017128,,
1389776,Felo Man Mini Market,17 Cherry St,,Waterbury,CT,6702,1618,NEW HAVEN,Convenience Store,41.554913,-73.034378,,
1502476,Five Hill Street Market,5 Hill St,,Waterbury,CT,6704,3450,NEW HAVEN,Convenience Store,41.562649,-73.033241,,
935247,Five Star Foodmart LLC,850 Wolcott St,,Waterbury,CT,6705,1314,NEW HAVEN,Convenience Store,41.56456,-73.009094,,
1244917,Food Deli Market,157 Highland Ave,,Waterbury,CT,6708,3026,NEW HAVEN,Convenience Store,41.552631,-73.058731,,
1464229,Francis Mini Market,76 Hill St,,Waterbury,CT,6704,3405,NEW HAVEN,Convenience Store,41.564484,-73.033279,,
1346037,General Mercantile Food And Gas Llc 1,3484 E Main St,,Waterbury,CT,6705,3814,NEW HAVEN,Convenience Store,41.543175,-72.974228,,
1568556,Gold Mart,570 Meriden Rd,,Waterbury,CT,6705,2320,NEW HAVEN,Convenience Store,41.552483,-72.999557,,
814980,Hamilton Avenue Shell,883 Hamilton Ave,,Waterbury,CT,6706,1903,NEW HAVEN,Convenience Store,41.538666,-73.0196,,
463576,HANDY STOP,866 Highland Ave,,Waterbury,CT,6708,4631,NEW HAVEN,Convenience Store,41.534737,-73.050972,,
1380685,Hifuel Petroleum Llc,2714 S Main St,,Waterbury,CT,6706,2650,NEW HAVEN,Convenience Store,41.515472,-73.04744,,
1567261,Hill Street Market,262 Hill St,,Waterbury,CT,6704,2901,NEW HAVEN,Convenience Store,41.569603,-73.033554,,
1595288,Homer Food And Fuel LLC 1,21 Homer St,,Waterbury,CT,6704,1725,NEW HAVEN,Convenience Store,41.586056,-73.048828,,
1514588,Ideal Meat Market,426 Hill St,,Waterbury,CT,6704,2619,NEW HAVEN,Grocery Store,41.57402,-73.034187,,
1331498,International Halal Market,130 Scott Rd,Ste 1,Waterbury,CT,6705,5204,NEW HAVEN,Grocery Store,41.538757,-72.993484,,
1585120,Jalal International Halal Market,2523 E Main St,,Waterbury,CT,6705,2836,NEW HAVEN,Grocery Store,41.541885,-72.99852,,
440909,JARJURA'S FARM,1 Market Sq,,Waterbury,CT,6706,1008,NEW HAVEN,Specialty Store,41.550743,-73.040977,,
1410167,Jascarli Mini Market,118 Oak St,,Waterbury,CT,6704,4131,NEW HAVEN,Convenience Store,41.558048,-73.023819,,
1514055,Jascarli Mini Market 3,162 Willow St,,Waterbury,CT,6710,2013,NEW HAVEN,Convenience Store,41.562107,-73.047264,,
1215020,Jay Shree Krashna LLC,156 Bank St,,Waterbury,CT,6702,2210,NEW HAVEN,Convenience Store,41.554005,-73.041084,,
1503964,J&J Market And Deli,16 Grove St,,Waterbury,CT,6710,2308,NEW HAVEN,Convenience Store,41.560146,-73.036476,,
1501149,J&n Mini Market Llc,1447 Bank St,,Waterbury,CT,6708,4169,NEW HAVEN,Grocery Store,41.53791,-73.048035,,
1417659,Js Ocean Llc,744 W Main St,,Waterbury,CT,6702,1015,NEW HAVEN,Other,41.557678,-73.05368,,
1293659,La Familia Market,69 Lounsbury Ave,,Waterbury,CT,6706,1418,NEW HAVEN,Convenience Store,41.542412,-73.036369,,
1570841,La Romana Super Deli,707 Cooke St,,Waterbury,CT,6710,1198,NEW HAVEN,Convenience Store,41.577187,-73.04142,,
1317400,Latino Market,652 Baldwin St,,Waterbury,CT,6706,1558,NEW HAVEN,Grocery Store,41.543377,-73.034096,,
1337612,Leonardo A. Nunez,1746 E Main St,,Waterbury,CT,6705,1817,NEW HAVEN,Convenience Store,41.545506,-73.013115,,
1568180,Lm's Market,150 Cherry St,,Waterbury,CT,6702,1609,NEW HAVEN,Convenience Store,41.557682,-73.033669,,
1578350,Long Hill Grocery,181 Long Hill Rd,,Waterbury,CT,6704,3715,NEW HAVEN,Convenience Store,41.562302,-73.020607,,
1292901,Los Chicos Alegres,317 E Main St,,Waterbury,CT,6702,2308,NEW HAVEN,Grocery Store,41.554596,-73.035431,,
1519940,Los Cortez Produce Llc,1472 Baldwin St,,Waterbury,CT,6706,2004,NEW HAVEN,Grocery Store,41.532845,-73.035164,,
1445127,Los Patrones Market,315 Baldwin St,,Waterbury,CT,6706,1377,NEW HAVEN,Grocery Store,41.548317,-73.03331,,
1501955,Mercadito Tropical Llc 1,137 Walnut St,,Waterbury,CT,6704,4033,NEW HAVEN,Grocery Store,41.5569,-73.029564,,
955230,Mohican Mini Mart,19 E Main St,,Waterbury,CT,6702,2326,NEW HAVEN,Convenience Store,41.555889,-73.040581,,
1390131,Monarca Market,321 Congress Ave,,Waterbury,CT,6708,3753,NEW HAVEN,Grocery Store,41.541214,-73.048271,,
349170,MOON MART,229 Whitewood Rd,,Waterbury,CT,6708,1556,NEW HAVEN,Convenience Store,41.577999,-73.081131,,
1510484,Nats Mini Mart,939 S Main St,,Waterbury,CT,6706,1434,NEW HAVEN,Convenience Store,41.543053,-73.037483,,
1203186,New Shop N Go,618 Woodtick Rd,,Waterbury,CT,6705,1739,NEW HAVEN,Convenience Store,41.562695,-73.000526,,
1566393,Nl Food Corp/Key Food,286 Fairfield Ave,,Waterbury,CT,6708,4098,NEW HAVEN,Super Store,41.535854,-73.059746,,
